seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
1,10073154,10075790,2637,*,6.79619346665172,7.31340763451099,5.98221482788464,1.2729684882221,6.29894350249871e-12,1.83124022156102e-10,139.42,150.1,187.65,64.31,68.51,56.83
17,74966705,74975307,8603,*,8.65420501499036,7.88097901087087,9.15489730278304,-1.17633137144405,6.50845254320121e-12,1.8893080032689003e-10,180.73,274.15,252.3,650.74,484.84,574.51
5,8903509,8908496,4988,*,6.88411297107269,7.38278067052727,6.11577106435391,1.20839114974667,6.539375849156799e-12,1.89543858008618e-10,147.16,168.23,185.29,71.02,66.75,70.26
20,10848306,10849624,1319,*,6.38023065658114,6.94128350847708,5.44967022988793,1.36914184347848,6.5541613758925e-12,1.89688026766661e-10,123.93,117.82,126.94,39.35,42.16,49.6
9,76817133,76818991,1859,*,5.83753593653961,6.49640154275038,4.58997389927894,1.66444223568216,6.582554097834799e-12,1.90224990094829e-10,80.04,80.43,110.38,23.99,19.32,28.93
19,49389484,49399984,10501,*,9.26663236162516,8.59503560733499,9.72311109510151,-1.07401431144036,6.62651262840386e-12,1.91209505440197e-10,369.2,402.17,388.71,894.53,725.5,915.5
16,53741989,53747272,5284,*,7.69856587385043,8.18167064617562,6.96700391733357,1.16212072545849,6.638931002737299e-12,1.9128234437544e-10,304.65,248.66,317.75,103.66,152.83,118.83
15,51119307,51121609,2303,*,6.64819507622117,7.17386706536514,5.8127137083687,1.27210425944217,6.662181535179119e-12,1.91666600624431e-10,131.67,154.07,147.44,59.51,49.19,59.93
10,61922914,61924320,1407,*,6.46937069173941,7.03254220532465,5.53283578906356,1.41058363960435,6.778942800319109e-12,1.94657058809542e-10,123.93,112.72,156.11,40.31,56.21,42.37
11,1395479,1409696,14218,*,8.96728237400201,8.06139336123689,9.51945901261966,-1.33865409021947,6.78626481340873e-12,1.94657058809542e-10,224.62,326.83,249.94,810.06,516.46,875.2
15,67138027,67151273,13247,*,8.94961578663154,9.4119000497047,8.26524813810965,1.09734723232548,6.83813200356323e-12,1.95854231147982e-10,575.74,714.84,752.97,294.66,286.34,342.02
8,65732391,65735288,2898,*,6.38607319410966,6.93789340572987,5.48116297492174,1.36031354903337,6.98528118237675e-12,1.99564470961479e-10,123.93,124.05,119.84,39.35,49.19,45.47
17,9388731,9390281,1551,*,5.5092861020118,6.24786059517259,3.91625208200378,1.88211909500811,6.98831773862937e-12,1.99564470961479e-10,92.95,57.78,77.27,14.4,12.3,18.6
19,53902152,53914112,11961,*,9.02104494001312,8.32155965357977,9.49010582868322,-1.09963990194802,7.0555363006187896e-12,2.01186848524872e-10,276.25,338.16,345.34,749.6,618.35,789.44
7,42232208,42234804,2597,*,6.52277633196031,7.09136727883475,5.57080496616823,1.39153219087595,7.1365049321094996e-12,2.03195949709091e-10,154.91,113.85,140.34,36.47,54.46,51.66
11,35134796,35147753,12958,*,8.64364778022611,9.07145030947142,8.03281130292957,1.00500987072774,7.32568125343134e-12,2.08275581871453e-10,495.71,554.54,563.74,270.66,267.01,247.99
3,149511087,149514940,3854,*,6.17655334204789,6.75727683727231,5.18919613533279,1.46272741383452,7.47818061323819e-12,2.12255651989886e-10,111.02,111.02,102.5,30.71,45.67,33.07
22,49992316,50004937,12622,*,8.74765825054718,7.8388759493416,9.30088655199374,-1.3399780965357,7.487630200026e-12,2.12255651989886e-10,188.47,267.36,231.02,735.2,423.36,733.64
4,38313298,38315641,2344,*,6.43733092819061,7.01449547884879,5.46047503011456,1.45788392841438,7.706330641605259e-12,2.181354177074e-10,108.44,135.94,143.5,27.83,47.43,56.83
2,237141139,237144893,3755,*,6.65827691808873,7.19452370443985,5.79526916261142,1.34835185292588,7.781707677978169e-12,2.19947009558994e-10,113.6,152.37,173.46,44.15,61.48,60.96
2,19911074,19912665,1592,*,6.53471148632568,7.12446778445692,5.52023377343049,1.48435002395711,7.84502996055669e-12,2.21382223360834e-10,139.42,110.45,168.73,47.99,59.73,29.97
1,2051235,2058130,6896,*,7.9716110321222,7.14350436663545,8.49440203927712,-1.23631558230126,7.85538743213844e-12,2.21382223360834e-10,108.44,158.03,157.69,400.23,265.26,416.42
11,1538028,1550650,12623,*,8.93389085602548,8.19973696747819,9.41811098698403,-1.14845151148935,7.919352788435349e-12,2.22860039969171e-10,271.09,316.07,294.88,741.92,537.54,772.91
4,808381,837998,29618,*,10.8408924595303,9.83879581106653,11.4265531665012,-1.44237836453038,7.96060075852119e-12,2.23695195442573e-10,660.94,1066.02,1020.26,3118.36,2034.22,3105.07
11,36419168,36421658,2491,*,6.31725558988798,6.9134531856912,5.2830156026963,1.45232205761886,7.993746130787729e-12,2.2430057176563002e-10,139.42,96.86,125.36,41.27,40.4,35.13
5,3304323,3312973,8651,*,8.14527339183236,7.52416717622702,8.57804875948515,-0.999151499976628,8.01859847996967e-12,2.24418906498637e-10,172.98,197.12,182.13,393.51,370.66,382.32
9,108549081,108553685,4605,*,7.52194582338183,7.98628261952681,6.83302346067497,1.10976498057723,8.021179557779869e-12,2.24418906498637e-10,219.45,246.4,294.88,113.26,108.91,119.86
21,43206065,43212289,6225,*,7.97107442514517,7.17273308457321,8.48202633798706,-1.18288907749516,8.14537271771965e-12,2.27564292993749e-10,100.69,174.46,157.69,345.52,317.96,409.19
14,103069956,103076083,6128,*,7.88127503369657,7.00858608225906,8.42117528591652,-1.29541950954582,8.29732675762356e-12,2.31475062345074e-10,108.44,154.07,123.79,389.68,233.64,405.05
9,136639450,136647762,8313,*,8.56619534167061,7.73146822410834,9.09157361641722,-1.24830005665312,8.40798001209531e-12,2.34224031086223e-10,165.24,263.39,208.94,565.32,428.63,642.71
19,1517901,1541757,23857,*,9.74566875784043,8.88726099839417,10.2801677291743,-1.28804249675865,8.54810096735913e-12,2.37784800002812e-10,382.11,536.98,501.46,1389.78,941.57,1399.09
6,142845282,142847308,2027,*,6.86412466709499,7.37573058122677,6.06416130092294,1.21931116950024,8.62886596384642e-12,2.39521480782332e-10,175.56,152.37,170.31,58.55,66.75,75.43
16,1139856,1146700,6845,*,7.88632983329793,7.14672773893096,8.37288511584586,-1.1478539702292,8.63531123494987e-12,2.39521480782332e-10,126.51,157.47,141.13,374.32,256.47,363.72
3,190229782,190232506,2725,*,6.44213328969439,7.03808967081796,5.40863986414633,1.44000946637611,8.648938224670269e-12,2.39555763177006e-10,157.49,101.96,134.83,37.43,40.4,49.6
18,8942517,8946778,4262,*,6.86407337484124,7.36165351727265,6.09834545105222,1.22570426691396,8.66830416379194e-12,2.39748675820586e-10,139.42,171.06,182.92,60.47,73.78,71.3
4,73813253,73815581,2329,*,5.26843719206688,6.00483199916496,3.68632524420421,1.94502318580729,8.707177803871699e-12,2.40479812117502e-10,61.96,62.87,67.81,12.48,15.81,10.33
16,88930924,88945525,14602,*,8.97143325750144,7.97525379353437,9.55511999456128,-1.41604161484215,8.782276449018059e-12,2.42207918101093e-10,152.33,335.33,267.29,790.87,599.02,866.94
3,123445845,123451508,5664,*,7.54002960737814,6.82350150138241,8.01660809785351,-1.10433702384273,8.91087398566348e-12,2.45404454080957e-10,98.11,129.71,111.96,254.34,230.12,292.42
X,43968138,43971022,2885,*,6.44476296895699,6.9980784087235,5.53574058139564,1.37499534027438,8.95707895627366e-12,2.46326041908448e-10,113.6,120.08,149.81,39.35,49.19,50.63
6,134534200,134537648,3449,*,6.28788114802027,6.86595936917485,5.3083390511551,1.40185415831967,9.027558078362198e-12,2.47911619785478e-10,113.6,121.22,115.11,47.99,31.62,39.27
5,72597130,72602064,4935,*,7.02093796243305,7.53085312786347,6.22516268404973,1.22379981779613,9.28993210853635e-12,2.54754975112529e-10,180.73,158.03,216.04,79.66,75.54,69.23
4,73899934,73904667,4734,*,7.3352632569502,7.85716798236002,6.50941477479834,1.24300135082053,9.50226536024538e-12,2.60208634857824e-10,294.33,189.19,212.09,79.66,108.91,84.73
16,89164418,89181806,17389,*,9.6034074210317,8.66576148451561,10.1669716196495,-1.37015693596634,9.524659685182229e-12,2.6045296420598e-10,304.65,491.1,422.61,1282.28,832.66,1333.99
5,142353129,142361269,8141,*,8.50436866649127,7.87047585693752,8.9432627525743,-1.01826310999581,9.84012225932744e-12,2.68699270677369e-10,224.62,250.36,227.07,524.05,509.43,443.29
6,121434573,121438779,4207,*,6.19100212738541,6.78393805788165,5.16681397506166,1.54848879759963,9.89662563060625e-12,2.6986102019254e-10,90.36,113.29,126.94,23.03,52.7,32.03
8,6659670,6663803,4134,*,6.81121399802075,7.32114225988959,6.01540634446888,1.2582212496922,9.935738394571319e-12,2.70545958284855e-10,149.75,151.8,178.19,63.35,79.05,51.66
1,16036933,16056666,19734,*,9.80205932690503,8.97461144197595,10.3245919783294,-1.25227374576277,1.0035043296964199e-11,2.72449979898016e-10,402.76,572.66,533.78,1419.53,1017.11,1410.45
1,108718306,108721228,2923,*,6.6440540496853,7.1759827456717,5.79237429810753,1.26405252522157,1.0037117820874299e-11,2.72449979898016e-10,149.75,138.21,145.86,63.35,49.19,53.73
9,3873818,3876168,2351,*,6.00265324390759,6.61639337369026,4.91270703834619,1.58509528235112,1.0047940602456199e-11,2.72449979898016e-10,69.71,104.79,119.84,24.95,33.38,32.03
19,697968,721350,23383,*,9.68140176227568,8.8261371694247,10.2147020231796,-1.28069073134137,1.0087143913318698e-11,2.73129906549285e-10,343.38,530.18,488.05,1281.32,948.6,1335.02
10,75529518,75534661,5144,*,7.50609740630549,8.00312575155537,6.74169318625658,1.23753880722992,1.0157710953073498e-11,2.7465598021786003e-10,193.64,276.42,299.61,93.1,137.02,90.93
9,137348962,137356996,8035,*,7.69172967809645,6.7771418674628,8.24705953769427,-1.35241324361757,1.0483763705312899e-11,2.83076262171527e-10,100.69,123.48,104.86,334.97,187.96,388.52
7,150967433,150991632,24200,*,11.0784379119629,10.1804242525356,11.6277373679054,-1.33408957621925,1.0726359424227099e-11,2.89222743024523e-10,908.8,1404.75,1167.7,3422.62,2564.74,3505.99
16,48450539,48456716,6178,*,8.01472694619863,7.36342684785392,8.46182336754783,-1.03468599769616,1.0742369610551199e-11,2.8925101905402e-10,152.33,186.36,155.33,367.6,328.5,361.65
2,205743024,205750428,7405,*,7.71222883803358,8.18803759560828,6.99745914298268,1.14490086213647,1.0762518696552298e-11,2.89390506203679e-10,229.78,345.52,299.61,128.61,114.18,140.53
16,1034781,1057804,23024,*,9.57966462473022,8.54538675913564,10.1758744546749,-1.4655621178477,1.0783459170836099e-11,2.89550855763575e-10,255.6,463.91,401.32,1347.55,788.74,1333.99
1,43830445,43839768,9324,*,8.61910904586957,9.05985717839329,7.98130846825079,1.03489113011421,1.0884367771179199e-11,2.91855037614712e-10,480.22,531.88,588.97,248.59,233.64,275.89
17,81649982,81657498,7517,*,8.36483669525349,7.63143545427007,8.84873324259341,-1.14065280516525,1.1047028452590599e-11,2.9580637267858003e-10,178.14,228.27,188.44,496.21,367.14,519.75
5,142816079,142832815,16737,*,9.01820744666813,9.47217730574847,8.35207912127419,1.07869617350451,1.11009872568812e-11,2.9684009216775203e-10,624.8,726.16,779.78,285.06,358.36,336.86
5,518142,529358,11217,*,8.90215693711249,8.12390012816905,9.40492452286123,-1.19630766756163,1.11405313904853e-11,2.97486040569408e-10,247.85,321.73,267.29,742.88,519.97,770.84
21,36691320,36710498,19179,*,9.41461066524944,8.60212220291248,9.93123215041927,-1.2317606794671,1.1331940889306799e-11,3.01970595647179e-10,309.82,459.38,396.59,1047.13,783.47,1098.4
4,1528259,1545403,17145,*,9.68146683074317,8.81062780196745,10.2206715703626,-1.29824263122629,1.1339712017785798e-11,3.01970595647179e-10,343.38,525.08,478.59,1301.48,920.49,1357.76
20,53913474,53918069,4596,*,6.83873706735066,7.33647767666828,6.07262387711525,1.22676125514869,1.1601796844887e-11,3.08524812107565e-10,157.49,166.53,160.84,56.63,84.32,60.96
5,122182528,122184729,2202,*,6.20555176457005,6.79303321510621,5.19796841856308,1.43378030034733,1.2032949310893898e-11,3.19550836576253e-10,118.76,101.96,111.96,42.23,36.89,31
2,219547633,219555051,7419,*,8.38196544081536,7.64198455488802,8.86868260916684,-1.13701269015774,1.2137367984737699e-11,3.21881667008139e-10,162.65,233.94,202.63,524.05,386.47,491.85
7,127665950,127668871,2922,*,6.57688638313388,7.1139907738388,5.71161411656181,1.28854212547768,1.2200134159439e-11,3.23103005074567e-10,134.25,129.15,152.17,54.71,45.67,56.83
1,43782258,43784374,2117,*,6.60613667916352,7.14380359865453,5.7393763855852,1.29546337154267,1.2227362405106899e-11,3.2338111816406503e-10,157.49,124.05,142.71,49.91,59.73,50.63
1,1913410,1930721,17312,*,9.78471333939697,8.83022957951117,10.354178954078,-1.38745408820316,1.2488409603525799e-11,3.2983391101771e-10,338.22,553.4,473.86,1474.24,939.82,1512.75
6,16698118,16701579,3462,*,6.50098383722263,7.049306692394,5.6056300105675,1.40873187957199,1.25990847692143e-11,3.32303009335907e-10,113.6,141.04,142.71,35.51,70.27,40.3
21,37982394,37985052,2659,*,6.19607691142847,6.76156912575631,5.25295913465709,1.43112792219252,1.2720646532223001e-11,3.35052124533334e-10,95.53,113.29,116.69,33.59,45.67,35.13
2,27700770,27707233,6464,*,7.9767481303161,8.40965962478199,7.35535925970698,1.01561841465952,1.27773262230335e-11,3.36087139959056e-10,340.8,328.53,350.86,146.85,173.91,170.49
20,32600113,32612779,12667,*,9.45615268687088,8.70607673075708,9.94716197339846,-1.16125009003109,1.29134011157051e-11,3.39204869252617e-10,353.71,471.84,427.34,1046.17,822.12,1093.23
11,46504327,46506398,2072,*,6.20833485051864,6.7948195718471,5.20375852812684,1.41898954023027,1.3357564720969698e-11,3.49946193525403e-10,108.44,108.75,115.9,43.19,28.11,39.27
22,50170955,50188097,17143,*,8.77839738388165,7.8230741584842,9.34815479374588,-1.37713916014485,1.33585212239046e-11,3.49946193525403e-10,157.49,279.82,242.05,751.52,451.46,752.24
1,910202,934091,23890,*,10.8795067135927,9.8632720537801,11.4698404223224,-1.4537349592028,1.3575320079391499e-11,3.54810251810036e-10,684.18,1184.41,925.64,3258.49,2076.38,3174.3
5,113089559,113097778,8220,*,7.91780035928441,8.36302224055651,7.27050578995449,1.06617116968959,1.3589128716261099e-11,3.54810251810036e-10,281.42,330.23,376.09,151.65,166.88,144.66
11,95510936,95514134,3199,*,6.47095430342844,7.01790560876346,5.57932468954395,1.32801370428762,1.3599254983253299e-11,3.54810251810036e-10,134.25,114.99,139.56,47.03,50.94,45.47
4,1398697,1414102,15406,*,8.98277617452221,8.0737526222665,9.5360920369614,-1.3278644492013,1.3863349146599398e-11,3.61013295067867e-10,185.89,347.22,275.17,830.22,579.7,817.34
7,27994671,27996795,2125,*,5.8185530729254,6.44412944729749,4.68936492604342,1.59458918854558,1.3874353604480699e-11,3.61013295067867e-10,80.04,88.93,92.25,26.87,29.86,20.67
12,1523070,1539062,15993,*,9.07324610340861,8.37072162992162,9.54365697852589,-1.09981905301851,1.3946164444184e-11,3.6239408225727e-10,278.84,366.48,347.71,787.99,642.94,808.04
2,239908445,239914155,5711,*,7.65415897793066,6.8974237232734,8.14797628282309,-1.14694560172736,1.4358988616726e-11,3.72620573056596e-10,95.53,139.91,122.21,316.73,228.37,305.86
1,8396250,8398972,2723,*,6.1775423018933,6.75950771236553,5.18649639537316,1.49445353648925,1.44626087213051e-11,3.74806453631357e-10,80.04,121.22,123.79,37.43,43.92,27.9
17,62818584,62822328,3745,*,6.84385716486802,7.33762991860953,6.08722790636289,1.17717301793398,1.45590220486935e-11,3.76799964213376e-10,162.65,158.6,164,66.23,68.51,69.23
2,157932483,157933845,1363,*,6.17804122378249,5.21418101848119,6.75075310758688,-1.41534904155034,1.4781085560545597e-11,3.82035731473299e-10,41.31,38.52,31.54,95.02,124.72,103.33
5,88682812,88694481,11670,*,8.46283158620811,8.89228122050319,7.84860556855809,1.01169997116229,1.5003406590849698e-11,3.86584626937561e-10,415.67,497.33,512.49,236.11,230.12,225.26
16,88956066,88979300,23235,*,9.60004794271665,8.74582522679713,10.1329500657381,-1.28087392726925,1.5012905186791398e-11,3.86584626937561e-10,345.96,481.47,460.46,1265.96,832.66,1269.93
8,128321322,128325303,3982,*,6.93962310597061,7.44664539067553,6.1509742914319,1.20480975154751,1.5017072095903798e-11,3.86584626937561e-10,178.14,151.24,193.96,76.78,70.27,66.13
11,33721241,33724990,3750,*,7.64473158980411,8.08713058713508,7.00343831347314,1.0412651330811,1.52263617768578e-11,3.91451133287222e-10,263.34,292.28,260.19,119.97,126.48,138.46
7,92730375,92731832,1458,*,5.91235815721916,6.54550269939357,4.75733252430255,1.60242991679037,1.5252748300121698e-11,3.9160874221282004e-10,98.11,76.47,105.65,23.99,33.38,23.77
3,46536481,46548854,12374,*,8.05257932653692,8.50109382481565,7.39823819478408,1.05444414964258,1.53188883673935e-11,3.9278523714432203e-10,325.31,390.27,371.36,194.84,151.07,160.16
10,60825550,60829006,3457,*,6.42472787595151,7.01065294962946,5.42183629767228,1.44897304710921,1.53549395962139e-11,3.93188142004774e-10,136.84,110.45,139.56,51.83,50.94,25.83
15,85406225,85408682,2458,*,6.02297778208658,6.64247887819212,4.91410513242612,1.56809601908046,1.5431431087585e-11,3.94213136783476e-10,111.02,83.83,104.86,21.12,40.4,28.93
8,80083259,80086144,2886,*,6.64129458672709,7.16164267638894,5.81940042215927,1.27960962267322,1.54357494721508e-11,3.94213136783476e-10,126.51,142.17,160.84,61.43,61.48,46.5
10,60312463,60315619,3157,*,5.99637782427975,6.64178239337737,4.79818921477712,1.59738595972964,1.5546954438857798e-11,3.96529380166804e-10,121.35,84.4,93.83,19.2,28.11,36.17
1,1279478,1288255,8778,*,8.81705692892649,7.76083707698129,9.42028285238871,-1.47528534267302,1.5679538996297598e-11,3.99384094091465e-10,136.84,274.15,239.69,821.58,444.44,789.44
17,72454456,72470638,16183,*,9.1257566380797,9.57077178611229,8.47890281951512,1.04627762840909,1.5833893107814398e-11,4.0278507296496803e-10,666.11,829.25,786.09,383.92,332.01,354.42
14,55720613,55723002,2390,*,5.93219368367535,6.54981833062546,4.82952134062008,1.57655576306842,1.60285343320356e-11,4.07200596900452e-10,95.53,83.83,101.71,24.95,38.65,21.7
19,14321501,14327104,5604,*,7.26392826240915,6.52873927519792,7.74859301635218,-1.12117905654564,1.6095265941264198e-11,4.08359286669897e-10,82.62,111.59,82.79,218.83,207.29,219.06
5,61407885,61410306,2422,*,5.81330853889365,6.44672478872648,4.6573440976489,1.59823161493038,1.6234263761025002e-11,4.11346030526732e-10,92.95,80.43,88.31,22.08,29.86,23.77
16,66739309,66742172,2864,*,6.60674008114236,7.13365195550445,5.76806867301124,1.27451174893401,1.6280129467813e-11,4.11968250001608e-10,152.33,132.54,136.4,53.75,63.24,46.5
5,159823480,159827403,3924,*,7.48178753353566,7.95204870153947,6.77960054765499,1.12857183391104,1.6447081780232e-11,4.15648930793758e-10,206.54,250.93,285.42,98.86,103.64,127.1
4,57402533,57407682,5150,*,7.38193764144054,7.8603522109801,6.66120264031621,1.15665290745103,1.701607825955e-11,4.29467155341881e-10,237.53,207.31,252.3,84.46,128.24,90.93
6,158170124,158171771,1648,*,5.7082871576171,6.36634536205114,4.463747889874,1.63819117391809,1.7249743678239398e-11,4.34796994173927e-10,87.78,79.3,80.42,22.08,19.32,24.8
11,40140124,40142840,2717,*,6.25018655926906,6.86232056846395,5.16545964214644,1.56553974880118,1.7372568035489e-11,4.3732273154962006e-10,129.09,94.59,125.36,29.75,56.21,21.7
7,157717165,157724976,7812,*,8.73411171280077,7.91499077236523,9.25336455536714,-1.22445526385024,1.7402725337126098e-11,4.37512209288244e-10,170.4,283.22,270.44,650.74,497.14,683.01
